id,name,機構統一編號,資料來源系統代號,資料來源系統,原機構代碼,主類別,次類別,address,許可狀態
HWL00039799,財團法人私立啟智技藝訓練中心辦理身心障礙者日間托育暨住宿服務中心,8424972,C08,全國身心障礙福利資訊整合平台,,T07,T0710,桃園市八德區介壽路2段901巷49弄91號,C08
HWL00039843,財團法人桃園市私立路得啟智學園,95938610,C08,全國身心障礙福利資訊整合平台,,T07,T0710,桃園市中壢區山東路888號,C04
HWL00040111,財團法人桃園市幸福社會福利基金會附設友愛家園,85281699,C08、C02,全國身心障礙福利資訊整合平台、衛福部照顧服務管理資訊平台,,T07,T0710,桃園市龍潭區武中路339號,C04
HWL00040111,財團法人桃園市幸福社會福利基金會附設友愛家園,85281699,C08、C02,全國身心障礙福利資訊整合平台、衛福部照顧服務管理資訊平台,,T07,T0710,桃園市龍潭區武中路339號,C04
HWL00040229,財團法人桃園市真善美社會福利基金會附設希望家園,31727484,C08、C01,全國身心障礙福利資訊整合平台、無來源系統,,T07,T0710,桃園市中壢區龍川九街28號,C04
HWL00040229,財團法人桃園市真善美社會福利基金會附設希望家園,31727484,C08、C01,全國身心障礙福利資訊整合平台、無來源系統,,T07,T0710,桃園市中壢區龍川九街28號,C04
HWL00040229,財團法人桃園市真善美社會福利基金會附設希望家園,31727484,C08、C01,全國身心障礙福利資訊整合平台、無來源系統,,T07,T0710,桃園市中壢區龍川九街28號,C04
HWL00040337,財團法人台灣省私立八德殘障教養院,43720839,C08,全國身心障礙福利資訊整合平台,,T07,T0710,桃園市八德區建國路38號,C04
HWL00040355,財團法人台灣省私立景仁殘障教養院,98229964,C08,全國身心障礙福利資訊整合平台,,T07,T0710,桃園市八德區長興路850號,C04
HWL00040427,財團法人台灣省私立啟智技藝訓練中心,8424972,C01、C08,無來源系統、全國身心障礙福利資訊整合平台,,T07,T0710,桃園市楊梅區富裕街659號,C04
HWL00040427,財團法人台灣省私立啟智技藝訓練中心,8424972,C01、C08,無來源系統、全國身心障礙福利資訊整合平台,,T07,T0710,桃園市楊梅區富裕街659號,C04
IAA00002467,嘉義市政府社會處救助及身障福利科,66014005,C01,無來源系統,,T01,T0101,嘉義市東區嘉義市東區中山路199號,C04
IAA00002494,嘉義市政府社會處兒少及婦女福利科,66014005,C01,無來源系統,,T01,T0101,嘉義市東區嘉義市東區中山路199號,C04
IAA00003277,嘉義市政府警察局,66601573,C01,無來源系統,,T01,T0101,嘉義市東區中山路195號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAA00003862,嘉義市政府衛生局,6247769,C01,無來源系統,,T01,T0101,嘉義市西區德明路1號,C04
IAB00002916,嘉義市政府社會處社會工作科,66014005,C01,無來源系統,,T01,T0102,嘉義市東區嘉義市東區中山路199號,C04
IAC00007361,嘉義市東區社會福利服務中心,,C01,無來源系統,,T01,T0103,嘉義市東區興業東路555號,C04
IAC00007370,嘉義市西區社會福利服務中心,,C01,無來源系統,,T01,T0103,嘉義市西區忠義街158-1號,C04
IAE00005839,嘉義市社區心理衛生中心,6247769,C01,無來源系統,,T01,T0105,嘉義市東區彌陀路255號,C04
IAF00005513,嘉義市政府毒品危害防制中心,6247769,C01,無來源系統,,T01,T0106,嘉義市東區彌陀路255號,C04
IAZ00002237,嘉義市新住民家庭服務中心,66014005,C01,無來源系統,,T01,T0199,嘉義市西區德安路6號4F,C04
IAZ00003119,嘉義市學生輔導諮商中心,66014005,C01,無來源系統,,T01,T0199,嘉義市東區嘉義市東區山仔頂269-1號3樓,C04
IBB00003149,嘉義市立大業國中,66022737,C01,無來源系統,,T02,T0202,嘉義市東區嘉義市東區大業街57號,C04
IDA00003698,天主教中華聖母修女會醫療財團法人,66009707,C01,無來源系統,,T04,T0401,嘉義市東區大雅路2段565號,C04
IDA00005001,臺中榮民總醫院嘉義分院,66014700,C01,無來源系統,,T04,T0401,嘉義市西區劉厝里世賢路二段600號,C04
IEA00004812,臺中榮民總醫院嘉義分院附設精神護理之家,66014700,C01,無來源系統,,T05,T0501,嘉義市西區博愛路2段850號1F&2F,C04
IEA00008061,仁德醫療社團法人附設護理之家,,C03,醫事管理系統,7322020036,T05,T0501,嘉義市西區慶昇里林森西路285號,C04
IEA00008070,祥太醫療社團法人附設祥太護理之家,,C03,醫事管理系統,7322020063,T05,T0501,嘉義市西區延平街490號,C04
IEA00009844,嘉義市私立蘭潭家福護理之家,,C03,醫事管理系統,7422011217,T05,T0501,嘉義市東區學府路二九九號,C04
IEA00009853,嘉義市私立東洋護理之家,,C03,醫事管理系統,7422011244,T05,T0501,嘉義市東區盧厝里文心街一六二號,C04
IEA00009862,世華護理之家,,C03,醫事管理系統,7422011253,T05,T0501,嘉義市東區和平路178號,C04
IEA00009871,嘉義市私立瑞泰護理之家,,C03,醫事管理系統,7422021099,T05,T0501,嘉義市西區光彩街595號,C04
IEA00009880,忠孝護理之家,,C03,醫事管理系統,7422021160,T05,T0501,嘉義市西區林森里12鄰忠孝路250號,C04
IEA00009899,延松護理之家,,C03,醫事管理系統,7422021179,T05,T0501,嘉義市西區大同路256號,C04
IEA00009907,陽明醫院附設護理之家,,C03,醫事管理系統,7422021197,T05,T0501,嘉義市西區民權路387號2.3樓,C04
IEA00009916,私立慈祐護理之家,,C03,醫事管理系統,7422021213,T05,T0501,嘉義市西區北社尾路60號,C04
IEA00009925,大仁康復護理之家,,C03,醫事管理系統,7422021240,T05,T0501,嘉義市西區民族路666號,C04
IEA00012408,臺中榮民總醫院嘉義分院附設護理之家,66014700,C03、C01,醫事管理系統、無來源系統,7522020021,T05,T0501,嘉義市西區劉厝里世賢路二段６００號,C04
IEA00012408,臺中榮民總醫院嘉義分院附設護理之家,66014700,C03、C01,醫事管理系統、無來源系統,7522020021,T05,T0501,嘉義市西區劉厝里世賢路二段６００號,C04
IEA00012417,衛生福利部嘉義醫院附設護理之家,,C03,醫事管理系統,7522021037,T05,T0501,嘉義市西區北港路312號,C04
IEA00012787,天主教中華聖母修女會醫療財團法人附設天主教聖馬爾定護理之家,66009707,C01、C03,無來源系統、醫事管理系統,7722011035,T05,T0501,嘉義市東區芳安路103號,C04
IEA00012787,天主教中華聖母修女會醫療財團法人附設天主教聖馬爾定護理之家,66009707,C01、C03,無來源系統、醫事管理系統,7722011035,T05,T0501,嘉義市東區芳安路103號,C04
IEA00013443,佛教慈濟醫療財團法人附設嘉義慈濟居家護理所,,C03,醫事管理系統,7222020016,T05,T0501,嘉義市西區延平街448號3樓,C04
IEA00015973,喜樂康居家護理所,,C03,醫事管理系統,7422011306,T05,T0501,嘉義市東區忠孝路577號,C04
IEA00015982,世華居家護理所,,C03,醫事管理系統,7422011333,T05,T0501,嘉義市東區和平路178號,C04
IEA00015991,陽明醫院附設居家護理所,,C03,醫事管理系統,7422011342,T05,T0501,嘉義市東區吳鳳北路252號,C04
IEA00016008,佳和居家護理所,,C03,醫事管理系統,7422011351,T05,T0501,嘉義市東區保仁三街228巷28號,C04
IEA00016017,慈恩居家護理所,,C03,醫事管理系統,7422011360,T05,T0501,嘉義市東區世賢路四段460號,C04
IEA00016026,新願居家護理所,,C03,醫事管理系統,7422011379,T05,T0501,嘉義市東區博東路9號,C04
IEA00016035,欣松居家護理所,,C03,醫事管理系統,7422021142,T05,T0501,嘉義市西區竹圍里德陽街30號10樓4,C04
IEA00016044,仁德居家護理所,,C03,醫事管理系統,7422021286,T05,T0501,嘉義市西區林森西路285,C04
IEA00016053,嘉康居家護理所,,C03,醫事管理系統,7422021348,T05,T0501,嘉義市西區友愛路237號4樓之1,C04
IEA00016062,私立家寶居家護理所,,C03,醫事管理系統,7422021366,T05,T0501,嘉義市西區光路里民生南路498號,C04
IEA00016071,照安居家護理所,,C03,醫事管理系統,7422021384,T05,T0501,嘉義市西區重興里興達路129號2樓,C04
IEA00018664,臺中榮民總醫院嘉義分院附設居家護理所,,C03,醫事管理系統,7522020012,T05,T0501,嘉義市西區劉厝里世賢路二段600號,C04
IEA00018673,衛生福利部嘉義醫院附設居家護理所,,C03,醫事管理系統,7522021046,T05,T0501,嘉義市西區北港路三一二號,C04
IEA00019690,盧亞人醫院附設居家護理所,,C03,醫事管理系統,7622020541,T05,T0501,嘉義市西區民權路406號,C04
IEA00019861,戴德森醫療財團法人附設嘉基居家護理所,,C03,醫事管理系統,7722010010,T05,T0501,嘉義市東區忠孝路５３９號,C04
IEA00019870,天主教中華聖母修女會醫療財團法人附設天主教聖馬爾定居家護理所,,C03,醫事管理系統,7722010029,T05,T0501,嘉義市東區芳安路103號,C04
IEB00004857,臺中榮民總醫院嘉義分院附設日間型機構,66014700,C01,無來源系統,,T05,T0502,嘉義市東區吳鳳北路35巷4號5樓,C04
IEC00004847,臺中榮民總醫院嘉義分院附設住宿型機構,66014700,C01,無來源系統,,T05,T0503,嘉義市西區博愛路2段850號3F&5F,C04
IFA00320630,財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義市私立中華聖母居家式服務類長期照顧服務機構,9017615,C04,長照機構暨長照人員相關管理資訊系統,1S1200002,T06,T0601,嘉義市東區中山里民權路60號5樓,C04
IFA00320649,財團法人伊甸社會福利基金會附設嘉義市私立嘉義居家式長期照顧服務機構,81320616,C04,長照機構暨長照人員相關管理資訊系統,1S1200003,T06,T0601,嘉義市西區車店里貴州街123號,C04
IFA00320658,嘉義縣勞動力服務人員職業工會附設嘉義市私立仁安居家式長期照顧服務機構,9109895,C04,長照機構暨長照人員相關管理資訊系統,1R1200001,T06,T0601,嘉義市西區文化里國華街245號7樓15,C04
IFA00321729,財團法人嘉義市私立瑞泰老人長期照護中心附設私立瑞泰居家長照機構,14296243,C04,長照機構暨長照人員相關管理資訊系統,1S1200004,T06,T0601,嘉義市西區保福里4鄰興達路502號,C04
IFA00323501,嘉義市私立家福居家式服務類長期照顧服務機構,85567272,C04,長照機構暨長照人員相關管理資訊系統,1X1200001,T06,T0601,嘉義市西區書院里蘭井街465號3樓之3,C04
IFA00324320,春日禾社會企業有限公司附設嘉義市私立春日禾居家長照機構,54960167,C04,長照機構暨長照人員相關管理資訊系統,1X1200002,T06,T0601,嘉義市東區過溝里011鄰垂楊路316號6樓2,C04
IFA00328128,嘉安健康事業有限公司附設嘉義市私立嘉安居家長照機構,85745918,C04,長照機構暨長照人員相關管理資訊系統,1X1200003,T06,T0601,嘉義市東區後湖里保成路55號,C04
IFA00328290,嘉澤居家長照有限公司附設嘉義市私立嘉澤居家長照機構,83472103,C04,長照機構暨長照人員相關管理資訊系統,1X1200004,T06,T0601,嘉義市東區新開里體育路11-7號,C04
IFA00330107,嘉義市私立沐光居家長照機構,85812839,C04,長照機構暨長照人員相關管理資訊系統,1X1200005,T06,T0601,嘉義市西區國華里林森西路196號,C04
IFA00332484,嘉義市私立嘉泰居家長照機構,88780446,C04,長照機構暨長照人員相關管理資訊系統,1X1200006,T06,T0601,嘉義市西區自強里1鄰仁愛一街2號地下室1層,C04
IFA00333078,有限責任嘉義市樂善照顧服務勞動合作社附設私立樂善居家長照機構,88796186,C04,長照機構暨長照人員相關管理資訊系統,1T1200001,T06,T0601,嘉義市東區芳安里7鄰宣信街177巷2號1樓,C04
IFA00333122,佛教慈濟醫療財團法人附設嘉義市私立慈濟居家長照機構,85978556,C04,長照機構暨長照人員相關管理資訊系統,1S1200005,T06,T0601,嘉義市西區書院里延平街448號三樓之4,C04
IFA00334419,貴族養生股份有限公司附設嘉義市私立貴族居家長照機構,88785934,C04,長照機構暨長照人員相關管理資訊系統,1R1200002,T06,T0601,嘉義市西區竹圍里友愛路288號5樓6,C04
IFA00337416,人敏健康事業有限公司附設嘉義市私立德善居家長照機構,90622211,C04,長照機構暨長照人員相關管理資訊系統,1V1200001,T06,T0601,嘉義市西區劉厝里大平街168號1樓,C04
IFA00343031,振興健康股份有限公司附設嘉義市私立德興居家長照機構,92371014,C04,長照機構暨長照人員相關管理資訊系統,1V1200002,T06,T0601,嘉義市西區新富里垂楊路508號6樓之1,C04
IFB00320666,戴德森醫療財團法人私立拾智園社區長照機構,66012007,C04,長照機構暨長照人員相關管理資訊系統,2S1200001,T06,T0602,嘉義市西區重興里北興街178號1樓,C04
IFB00320675,戴德森醫療財團法人私立長青園社區長照機構,66012007,C04,長照機構暨長照人員相關管理資訊系統,2S1200002,T06,T0602,嘉義市東區短竹里公義路1號2樓,C04
IFB00320684,財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義市私立活泉之家社區式服務類長期照顧服務機構,9017615,C04,長照機構暨長照人員相關管理資訊系統,2S1200003,T06,T0602,嘉義市西區致遠里新榮路35巷1號1樓,C04
IFB00320693,財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義市私立聖愛家園社區式服務類長期照顧服務機構,9017615,C04,長照機構暨長照人員相關管理資訊系統,2S1200004,T06,T0602,嘉義市東區芳草里芳安路103號1樓,C04
IFB00320701,財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義市私立聖母團體家屋社區式服務類長期照顧服務機構,9017615,C04,長照機構暨長照人員相關管理資訊系統,2S1200005,T06,T0602,嘉義市東區蘭潭里小雅路513巷48號、50號,C04
IFB00323744,衛生福利部嘉義醫院附設社區長照機構,66021505,C04,長照機構暨長照人員相關管理資訊系統,2A1200001,T06,T0602,嘉義市西區福安里北港路312號2樓,C04
IFB00324310,嘉義市私立優好社區長照機構,85585784,C04,長照機構暨長照人員相關管理資訊系統,2X1200001,T06,T0602,嘉義市東區興村里15鄰溪興街153巷30弄25號1樓,C04
IFB00325058,戴徳森醫療財團法人附設私立長安園社區長照機構,66012007,C04,長照機構暨長照人員相關管理資訊系統,2U1200001,T06,T0602,嘉義市東區短竹里公義路1號1樓,C04
IFB00327515,陽明長照社團法人私立北門日間照顧社區長照機構,85739401,C04,長照機構暨長照人員相關管理資訊系統,2L1200001,T06,T0602,嘉義市東區中央里民權路315號2樓,C04
IFB00327678,仁德醫療社團法人附設私立仁德社區長照機構,85744447,C04,長照機構暨長照人員相關管理資訊系統,2U1200002,T06,T0602,嘉義市西區番社里林森西路285號5樓,C04
IFB00331330,嘉義市私立林森樂活社區長照機構,85751312,C04,長照機構暨長照人員相關管理資訊系統,2X1200002,T06,T0602,嘉義市東區新店里19鄰林森東路269巷58弄20號,C04
IFB00336812,嘉義市私立幸福樹社區長照機構,89021675,C04,長照機構暨長照人員相關管理資訊系統,2X1200003,T06,T0602,嘉義市東區林森里3鄰安和街199號3、4樓,C04
IFB00337154,群庭有限公司私立幸福田社區長照機構,89040223,C04,長照機構暨長照人員相關管理資訊系統,2V1200001,T06,T0602,嘉義市東區荖藤里8鄰忠孝路790號之1、790號之2二樓,C04
IFB00341122,財團法人私立天主教中華聖母社會福利慈善事業基金會附設嘉義市私立聖仁失智照護家園社區長照機構,9017615,C04,長照機構暨長照人員相關管理資訊系統,2S1200006,T06,T0602,嘉義市東區蘭潭里12鄰小雅路513巷32號二~四樓,C04
IFB00344039,佛教慈濟醫療財團法人附設嘉義市私立西區慈濟社區長照機構,92368448,C04,長照機構暨長照人員相關管理資訊系統,2U1200003,T06,T0602,嘉義市西區書院里12鄰延平街448號四樓之2,C04
IFB00344057,照安有限公司附設嘉義市私立瑞康社區長照機構,92405598,C04,長照機構暨長照人員相關管理資訊系統,2V1200002,T06,T0602,嘉義市西區慶安里10鄰博愛路一段321號一樓,C04
IFD00320718,臺中榮民總醫院嘉義分院綜合長照機構,66014700,C04,長照機構暨長照人員相關管理資訊系統,4C1200001,T06,T0604,嘉義市東區過溝里吳鳳北路35巷4號2樓,C04
IFD00320727,戴德森醫療財團法人私立祈樂園綜合長照機構,66012007,C04,長照機構暨長照人員相關管理資訊系統,4S1200001,T06,T0604,嘉義市西區保生里自由路426、428號,C04
IFD00321195,陽明長照社團法人私立陽明綜合長照機構,81611760,C04,長照機構暨長照人員相關管理資訊系統,4L1200001,T06,T0604,嘉義市西區國華里民權路387號4、5樓,C04
IFD00340329,振興長照社團法人附設私立國泰綜合長照機構,89081217,C04,長照機構暨長照人員相關管理資訊系統,4L1200002,T06,T0604,嘉義市西區港坪里2鄰育人路329號,C04
IHA00042808,社團法人嘉義市關懷自閉症協會,10129906,C13,社會福利及公益彩券回饋金補助系統,,T08,T0801,嘉義市西區永樂5街24號,C04
IHA00042817,社團法人嘉義市啟智協會,76830126,C13,社會福利及公益彩券回饋金補助系統,,T08,T0801,嘉義市東區林森東路707巷76號,C04
IHA00042826,社團法人嘉義市東區精忠社區發展協會,76815173,C13,社會福利及公益彩券回饋金補助系統,,T08,T0801,嘉義市東區精忠1村1-6號,C04
IHA00042835,社團法人嘉義市生命線協會,78556026,C13,社會福利及公益彩券回饋金補助系統,,T08,T0801,嘉義市西區金山路269號,C04
IHA00042844,社團法人嘉義市心康復之友協會,40931389,C13,社會福利及公益彩券回饋金補助系統,,T08,T0801,嘉義市東區林森東路151號,C04
IHB00041268,嘉義市西區車店社區發展協會,25795293,C13,社會福利及公益彩券回饋金補助系統,,T08,T0802,嘉義市西區車店街2號,C04
IHC00040745,慈心社會工作師事務所,,C09,社工人力資源管理系統,,T08,T0803,嘉義市東區王田里7鄰圓福街10巷6號,C08
IHC00040754,新動能社會工作師事務所,,C09,社工人力資源管理系統,,T08,T0803,嘉義市東區共和路336巷1號1F,C04
IHD00041004,嘉義市社會工作師公會,,C09,社工人力資源管理系統,,T08,T0804,嘉義市東區保義路212號,C04
IJA00041339,財團法人雙福社會福利慈善事業基金會,14708759,C13,社會福利及公益彩券回饋金補助系統,,T09,T0901,嘉義市東區忠孝一街98號,C04
IJA00041474,財團法人嘉義市私立保康社會福利慈善事業基金會,9122139,C01、C13,無來源系統、社會福利及公益彩券回饋金補助系統,,T09,T0901,嘉義市東區保順路121號,C04
IJA00041474,財團法人嘉義市私立保康社會福利慈善事業基金會,9122139,C01、C13,無來源系統、社會福利及公益彩券回饋金補助系統,,T09,T0901,嘉義市東區保順路121號,C04
IJA00041807,財團法人私立天主教中華聖母社會福利慈善事業基金會,9017615,C13,社會福利及公益彩券回饋金補助系統,,T09,T0901,嘉義市東區文心街166號,C04
IWA00023273,嘉義市西區社區公共托育家園,10155447,C05,托育服務整合資訊系統,CW11109025,T07,T0701,嘉義市西區德安路2號2樓,C04
IWA00023291,嘉義市東區社區公共托育家園,10155447,C05,托育服務整合資訊系統,CW11003006,T07,T0701,嘉義市東區林森東路151號,C04
IWA00023309,嘉義市私立銘華托嬰中心,,C05,托育服務整合資訊系統,CW11007009,T07,T0701,嘉義市東區軍輝路102號1~2樓,C04
IWA00023354,私立華特托嬰中心,85734953,C05,托育服務整合資訊系統,CW10904003,T07,T0701,嘉義市東區大雅路234巷25號,C04
IWA00023363,戴德森醫療財團法人職工福利委員會附設嘉義市私立嘉基托嬰中心,40751750,C05,托育服務整合資訊系統,CW10112387,T07,T0701,嘉義市東區保成路63號,C04
IWA00023372,私立心寶托嬰中心,10811485,C05,托育服務整合資訊系統,CW10112388,T07,T0701,嘉義市西區大吉街108號1-3樓,C04
IWA00025019,東區公共托嬰中心,,C05,托育服務整合資訊系統,CW10807015,T07,T0701,嘉義市東區大業街57號,C04
IWA00026405,嘉義市私立妙妙屋托嬰中心,,C05,托育服務整合資訊系統,CW11103009,T07,T0701,嘉義市西區大華路150號,C04
IWA00028683,西區公共托嬰中心,40945530,C05,托育服務整合資訊系統,CW10410001,T07,T0701,嘉義市西區國揚一街20號3樓,C04
IWD00035989,財團法人雙福社會福利慈善事業基金會附設嘉義市私立晨光智能發展中心(兼辦)(日間、時段),99167902,C06,發展遲緩兒童通報暨個案管理整合系統,,T07,T0703,嘉義市東區後湖里忠孝一街98號,C04
IWD00036023,嘉義市政府委託財團法人伊甸社會福利基金會辦理嘉義市身心障礙福利服務中心,5200169,C06,發展遲緩兒童通報暨個案管理整合系統,,T07,T0703,嘉義市西區錦州二街36號,C04
IWF00306085,嘉義市私立安心老人長期照顧中心(長期照護型),40909909,C04,長照機構暨長照人員相關管理資訊系統,A11200011,T07,T0705,嘉義市西區湖內里南京路279號,C01
IWF00306102,嘉義市私立展順老人長期照護中心,21911314,C04,長照機構暨長照人員相關管理資訊系統,A11200016,T07,T0705,嘉義市東區頂庄里義教街585巷33號,C01
IWF00309820,財團法人嘉義市私立保康社會福利慈善事業基金會附設嘉義市私立保康老人長期照顧中心(長期照顧型),36757649,C04,長照機構暨長照人員相關管理資訊系統,A11200005,T07,T0705,嘉義市東區後湖里保順路121號,C01
IWF00311773,財團法人嘉義市私立瑞泰老人長期照護中心,14296243,C04,長照機構暨長照人員相關管理資訊系統,A11200006,T07,T0705,嘉義市西區劉厝里玉山路699號,C01
IWG00303997,財團法人台灣省私立嘉義仁愛之家,66651405,C04,長照機構暨長照人員相關管理資訊系統,A11200007,T07,T0706,嘉義市東區芳草里草地尾8號,C01
IWG00304004,財團法人台灣省私立嘉義濟美仁愛之家,66288898,C04,長照機構暨長照人員相關管理資訊系統,A11200008,T07,T0706,嘉義市東區圳頭里盧義路361號,C01
IWG00306075,嘉義市私立博仁老人養護中心,98064787,C04,長照機構暨長照人員相關管理資訊系統,A11200009,T07,T0706,嘉義市西區保安里北社尾路49號,C01
IWG00306093,嘉義市私立宏仁老人養護中心,29429523,C04,長照機構暨長照人員相關管理資訊系統,A11200015,T07,T0706,嘉義市東區荖藤里荖藤宅28之1號,C01
IWG00306110,嘉義市私立新仁友老人長期照顧中心(養護型),10195378,C04,長照機構暨長照人員相關管理資訊系統,A11200017,T07,T0706,嘉義市東區北門里民權路332巷38號,C01
IWG00306129,嘉義市私立鴻海老人長期照顧中心(養護型),40947811,C04,長照機構暨長照人員相關管理資訊系統,A11200019,T07,T0706,嘉義市東區荖藤里荖藤宅87號,C01
IWG00308488,財團法人臺灣省私立嘉義博愛仁愛之家,66414699,C04,長照機構暨長照人員相關管理資訊系統,A11200021,T07,T0706,嘉義市東區林森東路235號,C01
IWG00308965,嘉義市私立仁友老人長期照顧中心(養護型),36868194,C04,長照機構暨長照人員相關管理資訊系統,A11200024,T07,T0706,嘉義市東區1鄰文化路254-1號,C01
IWG00309757,嘉義市私立誠泰老人長期照顧中心(養護型),37637067,C04,長照機構暨長照人員相關管理資訊系統,A11200001,T07,T0706,嘉義市西區頭港里玉山路1188號,C01
IWG00309766,嘉義市私立金蓮園老人長期照顧中心(養護型),25883492,C04,長照機構暨長照人員相關管理資訊系統,A11200002,T07,T0706,嘉義市東區後庄里林森東路875號,C01
IWG00309775,嘉義市私立梅香園老人長期照顧中心(養護型),25888638,C04,長照機構暨長照人員相關管理資訊系統,A11200003,T07,T0706,嘉義市東區後庄里林森東路877號,C01
IWK00039708,財團法人雙福社會福利慈善事業基金會附設嘉義市私立晨光智能發展中心,99167902,C08,全國身心障礙福利資訊整合平台,,T07,T0709,嘉義市東區忠孝一街98號,C04
IWK00039717,嘉義市身心障礙福利服務中心,5200169,C08,全國身心障礙福利資訊整合平台,,T07,T0709,嘉義市西區錦州二街36號,C04
IWL00038816,財團法人嘉義市私立嘉愛啟智發展中心,99535836,C08,全國身心障礙福利資訊整合平台,,T07,T0710,嘉義市東區盧義路416號,C04
IWL00038898,財團法人創世社會福利基金會附設嘉義市私立創世清寒植物人安養院,969129,C08,全國身心障礙福利資訊整合平台,,T07,T0710,嘉義市西區友愛路562號4樓,C04
IWM00039670,嘉義市身心障礙綜合園區,62952725,C08,全國身心障礙福利資訊整合平台,,T07,T0711,嘉義市西區玉康路160號,C04
IWM00040038,社團法人嘉義市脊髓損傷者協會附設私立髓馨家園,20241219,C08,全國身心障礙福利資訊整合平台,,T07,T0711,嘉義市東區盧義路367巷36號,C04
JAA00003780,新竹縣政府,46806205,C01,無來源系統,,T01,T0101,新竹縣竹北市光明六路10號,C04
JAA00003780,新竹縣政府,46806205,C01,無來源系統,,T01,T0101,新竹縣竹北市光明六路10號,C04
JAA00004068,新竹縣政府少年輔導委員會,46806704,C01,無來源系統,,T01,T0101,新竹縣竹北市光明六路12號,C04
JAC00006811,新竹縣竹北區社會福利服務中心,,C01,無來源系統,,T01,T0103,新竹縣竹北市光明六路10號,C04
JAC00006820,新竹縣新湖區社會福利服務中心,,C01,無來源系統,,T01,T0103,新竹縣新埔鎮中正路776號2樓,C04
JAC00006839,新竹縣竹東區社會福利服務中心,,C01,無來源系統,,T01,T0103,新竹縣竹東鎮中豐路三段58號,C04
JAC00006848,新竹縣新埔區社會福利服務中心,,C01,無來源系統,,T01,T0103,新竹縣新埔鎮中正路776號2樓,C04
JAC00006857,新竹縣橫山區社會福利服務中心,,C01,無來源系統,,T01,T0103,新竹縣橫山鄉永昌街53號,C04
JAE00005694,新竹縣新埔鎮社區心理衛生中心,46806401,C01,無來源系統,,T01,T0105,新竹縣新埔鎮福德街535號,C04
JAE00005702,新竹縣橫山鄉社區心理衛生中心,46806401,C01,無來源系統,,T01,T0105,新竹縣橫山鄉新興街141巷10號,C04
JAF00005404,新竹縣政府毒品危害防制中心,46806401,C01,無來源系統,,T01,T0106,新竹縣竹北市光明七街1號,C04
JBB00003094,明新學校財團法人明新科技大學,46802708,C01,無來源系統,,T02,T0202,新竹縣新豐鄉新興路1號,C04
JBC00003589,新竹縣家庭教育中心,10594234,C01,無來源系統,,T02,T0203,新竹縣竹北市莊敬一路2號,C04
JCF00346954,誠正中學,17126947,C01,無來源系統,,T03,T0306,新竹縣新豐鄉松柏村德昌街231號,C04
JDA00003101,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院,85313165,C01,無來源系統,,T04,T0401,新竹縣竹北市生醫路一段2號,C04
JDA00003101,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院,85313165,C01,無來源系統,,T04,T0401,新竹縣竹北市生醫路一段2號,C04
JDA00004731,臺北榮民總醫院新竹分院,48301407,C01,無來源系統,,T04,T0401,新竹縣竹東鎮中豐路一段81號,C04
JDA00004911,天主教仁慈醫療財團法人仁慈醫院,98284451,C01,無來源系統,1133060019,T04,T0401,新竹縣湖口鄉孝勢村忠孝路29號,C04
JDA00005028,東元醫療社團法人東元綜合醫院,78025920,C01,無來源系統,,T04,T0401,新竹縣竹北市縣政二路69號,C04
JEA00007755,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院附設護理之家,,C03,醫事管理系統,7133030044,T05,T0501,新竹縣竹東鎮至善路52號(5樓),C04
JEA00011093,豫萱護理之家,,C03,醫事管理系統,7433010020,T05,T0501,新竹縣關西鎮仁安里4鄰中豐路二段352號,C04
JEA00011101,崇德護理之家,,C03,醫事管理系統,7433020017,T05,T0501,新竹縣新埔鎮下寮里義民路三段156巷90弄66號,C04
JEA00011110,福馨護理之家,,C03,醫事管理系統,7433020026,T05,T0501,新竹縣新埔鎮南平里南平路300號,C04
JEA00011129,富林護理之家,,C03,醫事管理系統,7433030522,T05,T0501,新竹縣竹東鎮陸豐里荳子埔5鄰55之9號,C04
JEA00011138,瑪琍亞護理之家,,C03,醫事管理系統,7433030531,T05,T0501,新竹縣竹東鎮北興路二段79之1號,C04
JEA00011147,禾馨護理之家,,C03,醫事管理系統,7433051101,T05,T0501,新竹縣竹北市中華路977巷1號,C04
JEA00011156,平安護理之家,,C03,醫事管理系統,7433051156,T05,T0501,新竹縣竹北市博愛街298巷7號,C04
